Class,jena-2.10.0,jena-2.11.0,jena-2.12.0,jena-2.13.0,jena-3.0.0,jena-3.1.0,jena-3.2.0,jena-3.3.0,jena-3.4.0,jena-3.5.0,jena-3.6.0,jena-3.7.0,jena-3.8.0,jena-3.9.0,jena-3.10.0,jena-3.11.0,jena-3.12.0,jena-3.13.0,jena-3.14.0,jena-3.15.0,jena-3.16.0,jena-3.17.0,jena-4.0.0,jena-4.1.0,jena-4.2.0,jena-4.3.0,jena-4.4.0,jena-4.5.0,average
jena-core/src/main/java/com/hp/hpl/jena/ontology/impl/UnionClassImpl.java,4,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.178571429
jena-arq/src/main/java/arq/cmdline/CallbackVersion.java,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857
jena-db/jena-tdb2/src/main/java/org/apache/jena/tdb2/store/value/IntegerNode.java,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2.714285714
jena-arq/src/main/java/org/openjena/atlas/json/JsonString.java,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785714286
jena-sdb/src-dev/java/dev/reports/OpenCurosrOracle.java,87,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.214285714
jena-fuseki1/src/main/java/org/apache/jena/fuseki/server/CounterName.java,0,0,0,83,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,5.928571429
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/store/ConfigVocab.java,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428571429
jena-elephas/jena-elephas-io/src/test/java/org/apache/jena/hadoop/rdf/io/input/compressed/thrift/BZippedThriftTripleInputTest.java,0,0,0,34,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,4.857142857
jena-tdb/src/test/java/org/apache/jena/tdb/sys/TS_Sys.java,0,0,0,0,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.357142857
jena-sdb/src/test/java/org/apache/jena/sdb/test/StoreCreator.java,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,24
jena-security/src/main/java/org/apache/jena/security/model/impl/SecuredRDFNodeImpl.java,0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14285714
jena-arq/src/main/java/org/apache/jena/riot/system/PrefixMapFactory.java,230,20,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,114,0,11,0,0,0,13.75
jena-arq/src/main/java/org/apache/jena/sparql/expr/aggregate/AggModeDistinct.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,275,0,0,0,0,0,14.75
jena-base/src/test/java/org/apache/jena/atlas/iterator/TestIter.java,0,0,0,0,425,61,2,0,0,0,441,0,0,0,33,0,0,0,243,0,0,0,50,0,53,0,0,0,46.71428571
jena-arq/src/test/java/org/apache/jena/sparql/graph/TestGraphsDataBag.java,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,172,0,0,0,0,0,12.57142857
jena-base/src/main/java/org/apache/jena/atlas/io/InStreamASCII.java,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,5.928571429
jena-tdb/src/test/java/com/hp/hpl/jena/tdb/extra/T_TransSystem.java,676,7,2,18,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21428571
jena-sdb/src/com/hp/hpl/jena/sdb/layout2/VarState.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964285714
jena-arq/src/test/java/org/apache/jena/arq/junit/sparql/tests/SparqlTestLib.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,31,0,0,0,0,0,5.535714286
jena-arq/src/main/java/org/apache/jena/sparql/syntax/ElementMinus.java,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.071428571
jena-arq/src/main/java/arq/sse.java,2,0,0,0,21,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.678571429
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/assembler/DatasetStoreAssembler.java,58,0,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714286
jena-core/src/test/java/org/apache/jena/ttl/turtle/TurtleTestVocab.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,2.035714286
jena-core/src/main/java/org/apache/jena/reasoner/rulesys/FBRuleReasoner.java,0,0,0,0,420,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25
jena-core/src/main/java/org/apache/jena/irix/IRIProviderJDK.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,6.107142857
jena-arq/src/main/java/org/apache/jena/atlas/web/auth/ApacheModAuthFormLogin.java,0,49,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
jena-core/src/test/java/org/apache/jena/assembler/test/AcceptanceTesting.java,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.035714286
jena-arq/src/main/java/com/hp/hpl/jena/sparql/function/library/FN_floor.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
jena-elephas/jena-elephas-io/src/test/java/org/apache/jena/hadoop/rdf/io/input/compressed/AbstractCompressedWholeFileQuadInputFormatTests.java,0,0,0,150,19,0,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,13.92857143
jena-arq/src/main/java/com/hp/hpl/jena/sparql/mgt/SystemInfo.java,0,9,39,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25
jena-sdb/src/main/java/org/apache/jena/sdb/layout2/TupleLoaderBase.java,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,531,0,0,0,0,0,39.42857143
jena-tdb/src/test/java/org/apache/jena/tdb/junit/Base_TS.java,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,47,0,0,0,0,0,0,0,3.857142857
jena-cmds/src/main/java/arq/rupdate.java,0,0,0,0,0,98,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,17,0,0,4.357142857
jena-core/src/test/java/com/hp/hpl/jena/reasoner/rulesys/test/TestBasicLP.java,2,36,20,12,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.82142857
jena-core/src/main/java/com/hp/hpl/jena/ontology/impl/BooleanClassDescriptionImpl.java,4,0,14,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.821428571
jena-db/jena-tdb2/src/main/java/org/apache/jena/tdb2/assembler/VocabTDB2.java,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,8,0,6.678571429
jena-core/src/main/java/com/hp/hpl/jena/reasoner/rulesys/LPBackwardRuleReasoner.java,3,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.392857143
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/ctl/Async.java,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,50,0,3,0,0,0,0,0,4,4,0,4.357142857
jena-core/src/main/java/com/hp/hpl/jena/graph/query/regexptrees/AnyOf.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.535714286
jena-spatial/src/main/java/jena/spatialindexdump.java,0,127,0,0,48,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,11
jena-fuseki/src/main/java/org/apache/jena/fuseki/Test.java,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892857143
jena-tdb/src/main/java/org/apache/jena/tdb/index/IndexWrapper.java,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.892857143
jena-core/src-examples/jena/examples/rdf/Tutorial11.java,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
jena-arq/src/main/java/org/apache/jena/sparql/engine/ref/EvaluatorSimple.java,0,0,0,0,343,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,39,2,0,2,0,0,14.42857143
jena-permissions/src/main/java/org/apache/jena/permissions/model/impl/SecuredStatementImpl.java,0,0,0,0,558,278,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1219,0,0,0,0,74.10714286
jena-arq/src/main/java/com/hp/hpl/jena/sparql/lib/NodeConverters.java,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857142857
jena-tdb/src/main/java/org/apache/jena/tdb/store/GraphTxnTDB.java,0,0,0,0,0,0,63,0,0,2,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3.392857143
jena-arq/src/main/java/org/openjena/atlas/lib/Pool.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071428571
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/util/StrUtils.java,51,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642857143
jena-arq/src/main/java/com/hp/hpl/jena/sparql/graph/GraphMemPlain.java,126,6,62,9,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.71428571
jena-cmds/src/main/java/tdb/cmdline/CmdSub.java,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.821428571
jena-arq/src/main/java/org/apache/jena/sparql/core/QuadAction.java,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1.821428571
jena-elephas/jena-elephas-io/src/test/java/org/apache/jena/hadoop/rdf/io/input/compressed/AbstractCompressedWholeFileTripleInputFormatTests.java,0,0,0,144,11,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,20.85714286
jena-core/src/main/java/org/apache/jena/ext/xerces/xs/ItemPSVI.java,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7.607142857
jena-arq/src/main/java/com/hp/hpl/jena/sparql/path/P_Seq.java,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607142857
jena-core/src/test/java/org/apache/jena/n3/turtle/TestBadSyntax.java,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,44,0,0,0,0,0,0,3.285714286
jena-core/src/main/java/org/apache/jena/assembler/ConstAssembler.java,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.607142857
jena-arq/src/test/java/com/hp/hpl/jena/sparql/modify/AbstractTestUpdateBase.java,72,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143
jena-core/src/main/java/com/hp/hpl/jena/reasoner/rulesys/builtins/ListMapAsObject.java,3,0,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857
jena-arq/src/test/java/org/apache/jena/riot/system/TestRiotLib.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,3.285714286
jena-cmds/src/main/java/arq/cmdline/CmdARQ.java,0,0,0,0,0,65,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,2.75
jena-core/src/main/java/org/apache/jena/ext/xerces/xni/NamespaceContext.java,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.321428571
jena-db/jena-dboe-storage/src/main/java/org/apache/jena/dboe/storage/simple/SimpleDB.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,0,0,0,0,0,1.392857143
jena-cmds/src/main/java/shex/shex_validate.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,5,6.785714286
jena-core/src/main/java/org/apache/jena/util/iterator/FilterIterator.java,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142857143
jena-db/jena-dboe-index-test/src/main/java/org/apache/jena/dboe/index/test/AbstractTestRangeIndex.java,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,31.82142857
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/exprmatch/ActionMatchNoBind.java,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.071428571
jena-arq/src/test/java/com/hp/hpl/jena/sparql/util/TestUtils.java,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
jena-tdb/src/main/java/com/hp/hpl/jena/tdb/store/nodetable/NodeTableLib.java,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.071428571
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/script/CmdDescAssembler.java,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143
jena-fuseki/src/main/java/org/apache/jena/fuseki/validation/DataValidator.java,68,0,1,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.92857143
jena-db/jena-tdb2/src/main/java/org/apache/jena/tdb2/xloader/ProcIndexBuildX.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,18.14285714
jena-arq/src/test/java/org/openjena/riot/lang/UnitTestTrigSyntax.java,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178571429
jena-arq/src/main/java/org/apache/jena/sparql/expr/E_Equals.java,0,0,0,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714285714
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/exprmatch/ActionMatchExact.java,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.357142857
jena-fuseki2/jena-fuseki-webapp/src/test/java/org/apache/jena/fuseki/TestWebappAuthQuery_JDK.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,3.5
jena-arq/src/main/java/org/apache/jena/sparql/algebra/op/OpDiff.java,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.964285714
jena-db/jena-dboe-transaction/src/main/java/org/apache/jena/dboe/transaction/txn/TransactionListener.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,2.107142857
jena-arq/src/main/java/org/apache/jena/sparql/resultset/JSONInputIterator.java,0,0,0,0,752,1289,0,10,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.71428571
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/system/DataUploader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,6.642857143
jena-tdb/src/test/java/org/apache/jena/tdb/index/TestIndexMem.java,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.285714286
jena-integration-tests/src/test/java/org/apache/jena/integration/TestRDFLinkHTTP.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,4
jena-base/src/main/java/org/apache/jena/atlas/iterator/IteratorSlotted.java,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,98,15,0,0,9.5
jena-core/src/main/java/com/hp/hpl/jena/reasoner/rulesys/SilentAddI.java,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357142857
jena-db/jena-tdb2/src/main/java/org/apache/jena/tdb2/sys/SystemTDB.java,0,0,0,0,0,0,0,0,0,417,45,0,2,4,0,0,0,455,0,0,36,0,6,0,0,75,9,0,37.46428571
jena-arq/src/main/java/org/apache/jena/sparql/expr/aggregate/AccumulatorDistinctExpr.java,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.357142857
jena-core/src/test/java/org/apache/jena/rdfxml/xmlinput/states/AttrEvent.java,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.107142857
jena-sdb/src/test/java/org/apache/jena/sdb/test/junit2/UpdateTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,217,0,0,0,0,0,15.5
jena-arq/src/main/java/com/hp/hpl/jena/sparql/expr/NodeValue.java,99,16,110,101,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.75
jena-arq/src/main/java/com/hp/hpl/jena/sparql/function/library/FN_Abs.java,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214285714
jena-tdb/src/main/java/org/apache/jena/tdb/store/xloader/ProcRewriteIndex.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,3.678571429
jena-arq/src/main/java/org/openjena/atlas/lib/PoolBase.java,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.035714286
jena-arq/src/main/java/com/hp/hpl/jena/sparql/syntax/ElementService.java,4,6,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
jena-core/src/main/java/org/apache/jena/n3/N3IRIResolver.java,0,0,0,0,0,0,231,0,0,0,0,34,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,18.57142857
jena-elephas/jena-elephas-io/src/test/java/org/apache/jena/hadoop/rdf/io/input/compressed/nquads/GZippedWholeFileNQuadsInputTest.java,0,0,0,38,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,4
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/mgt/DumpServlet.java,0,0,0,312,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.28571429
jena-arq/src/main/java/org/apache/jena/sparql/function/library/triple/TripleObject.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,10,0,0,0,0,0,1.642857143
jena-arq/src/main/java/com/hp/hpl/jena/sparql/algebra/op/Op0.java,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143
jena-sdb/src/main/java/org/apache/jena/sdb/layout2/index/QueryCompilerIndex.java,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2.642857143
jena-arq/src/main/java/org/apache/jena/sparql/sse/lang/ParserSSEBase.java,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,68,0,6.678571429
jena-sdb/src/test/java/org/apache/jena/sdb/test/update/TestStoreUpdatePgSQLHash.java,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,2.571428571
jena-tdb/src/test/java/com/hp/hpl/jena/tdb/base/objectfile/AbstractTestObjectFile.java,2,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.107142857
jena-fuseki2/jena-fuseki-main/src/test/java/org/apache/jena/fuseki/main/examples/ExFuseki_Https_1_Cmd.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,3.285714286
jena-core/src/test/java/com/hp/hpl/jena/rdf/model/test/TestStatementCreation.java,190,2,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64285714
jena-arq/src/main/java/org/openjena/atlas/web/MediaRange.java,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.821428571
jena-fuseki/src/test/java/org/apache/jena/fuseki/http/TestHttpOp.java,0,214,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.28571429
jena-arq/src/main/java/org/apache/jena/sparql/pfunction/library/concat.java,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928571429
jena-cmds/src/main/java/tdb2/tdbdumpnodes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,4.25
jena-core/src/main/java/org/apache/jena/enhanced/Polymorphic.java,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
jena-core/src/main/java/com/hp/hpl/jena/graph/GraphStatisticsHandler.java,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.321428571
jena-arq/src/main/java/com/hp/hpl/jena/sparql/algebra/optimize/ExprTransformApplyTransform.java,16,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.892857143
jena-arq/src/main/java/org/apache/jena/rdfs/engine/InfFindTriple.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,2.071428571
jena-cmds/src/main/java/org/apache/jena/cmd/Invoke.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,5,2.535714286
jena-arq/src/main/java/org/apache/jena/sparql/function/library/execTime.java,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.107142857
jena-elephas/jena-elephas-io/src/test/java/org/apache/jena/hadoop/rdf/io/input/bnodes/RdfXmlBlankNodeTest.java,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,4.428571429
jena-base/src/test/java/org/apache/jena/atlas/lib/tuple/TestTuple.java,0,0,0,0,0,225,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,9.107142857
jena-shacl/src/main/java/org/apache/jena/shacl/compact/reader/ReaderRIOTShaclc.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,1.642857143
jena-arq/src/main/java/com/hp/hpl/jena/sparql/engine/main/QueryEngineMain.java,0,28,6,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.964285714
jena-arq/src/test/java/org/apache/jena/query/TestQueryCloningCornerCases.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,18,0,0,0,0,0,5.607142857
jena-core/src/main/java/com/hp/hpl/jena/util/iterator/Map1Iterator.java,2,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.035714286
jena-arq/src/main/java/org/apache/jena/atlas/lib/Pool.java,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142857143
jena-arq/src/test/java/org/apache/jena/riot/thrift/TestThriftSetup.java,0,0,0,55,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,3.142857143
jena-sdb/src/com/hp/hpl/jena/sdb/sql/FunctionsSQL.java,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928571429
jena-sdb/src/com/hp/hpl/jena/sdb/compiler/QuadBlock.java,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/layout2/index/FmtLayout2IndexH2.java,96,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.857142857
jena-cmds/src/main/java/arq/cmdline/ModEngine.java,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4.178571429
jena-core/src/main/java/org/apache/jena/rdf/model/ModelCon.java,0,0,0,0,805,8,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,30.25
jena-tdb/src/main/java/com/hp/hpl/jena/tdb/base/record/RecordFactory.java,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.428571429
jena-arq/src/main/java/org/apache/jena/sparql/expr/E_DateTimeMonth.java,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357142857
jena-arq/src/main/java/org/apache/jena/sparql/expr/E_IsIRI.java,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.535714286
jena-base/src/main/java/org/apache/jena/atlas/lib/Pool.java,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071428571
jena-core/src/test/java/org/apache/jena/ontology/impl/TestOntTools.java,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75
jena-fuseki2/jena-fuseki-core/src/test/java/org/apache/jena/fuseki/server/TestDispatchOnURI.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,4.892857143
jena-arq/src/main/java/org/apache/jena/atlas/json/JSON.java,180,20,12,19,0,0,117,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82142857
