Class,jena-2.10.0,jena-2.11.0,jena-2.12.0,jena-2.13.0,jena-3.0.0,jena-3.1.0,jena-3.2.0,jena-3.3.0,jena-3.4.0,jena-3.5.0,jena-3.6.0,jena-3.7.0,jena-3.8.0,jena-3.9.0,jena-3.10.0,jena-3.11.0,jena-3.12.0,jena-3.13.0,jena-3.14.0,jena-3.15.0,jena-3.16.0,jena-3.17.0,jena-4.0.0,jena-4.1.0,jena-4.2.0,jena-4.3.0,jena-4.4.0,jena-4.5.0,,average
jena-arq/testing/RIOT/URISchemes/http-base.rdf,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.571428571
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/build/DatasetDescriptionRegistry.java,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.678571429
jena-extras/jena-querybuilder/src/main/java/org/apache/jena/arq/querybuilder/updatebuilder/WhereQuadHolder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0.107142857
jena-arq/src/main/java/org/apache/jena/riot/out/NodeFmtLib.java,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.821428571
jena-arq/src/main/java/org/apache/jena/sparql/engine/optimizer/reorder/ReorderProcIndexes.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.071428571
jena-arq/src/main/java/org/apache/jena/riot/lang/BlankNodeAllocatorTraditional.java,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.107142857
jena-arq/src/main/java/org/apache/jena/sparql/util/graph/GraphSink.java,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.428571429
jena-arq/src/main/java/org/apache/jena/riot/WebContent.java,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.107142857
jena-arq/src/main/java/org/apache/jena/riot/stream/LocationMapper.java,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.214285714
jena-db/jena-dboe-transaction/src/main/java/org/apache/jena/dboe/transaction/txn/SysTransState.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0.071428571
jena-arq/src/main/java/org/apache/jena/riot/thrift/Thift2Binding.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,,0.642857143
jena-core/src/test/java/org/apache/jena/test/TestSystemSetup.java,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.142857143
jena-core/src/main/java/com/hp/hpl/jena/rdf/arp/lang/Iso3166.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.107142857
jena-arq/src/main/java/org/apache/jena/riot/tokens/Token.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,0.25
jena-arq/src/main/java/org/apache/jena/sparql/modify/UpdateEngineWorker.java,0,0,0,0,0,64,0,0,28,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,,24.21428571
jena-arq/testing/ARQ/Syntax/Syntax-SPARQL-Update/syntax-update-bad-15.ru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.035714286
jena-arq/src/main/java/org/apache/jena/sparql/core/DatasetGraphWithLock.java,0,0,0,0,0,0,0,0,0,0,0,10,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7
jena-arq/src/test/java/org/apache/jena/riot/adapters/TestFileManager.java,0,4,0,0,0,0,38,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.642857143
apache-jena/bin/turtle,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,,0.535714286
jena-arq/src/main/java/org/apache/jena/query/SortCondition.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.071428571
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/server/FusekiSystem.java,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.678571429
jena-shacl/src/main/java/org/apache/jena/shacl/validation/ValidationProc.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,,0.857142857
jena-tdb/src/main/java/org/apache/jena/tdb/solver/stats/StatsResults.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,0.357142857
jena-arq/src/main/java/org/apache/jena/riot/lang/BlankNodeAllocatorHash.java,0,109,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.821428571
jena-base/src/main/java/org/apache/jena/atlas/lib/Alarm.java,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.25
apache-jena-osgi/pom.xml,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.071428571
jena-arq/src/main/java/com/hp/hpl/jena/sparql/expr/E_Equals.java,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.285714286
jena-extras/jena-querybuilder/src/main/java/org/apache/jena/arq/querybuilder/AbstractQueryBuilder.java,0,0,0,0,3,179,88,0,0,0,0,185,0,0,0,0,0,2,0,154,0,0,0,0,14,0,0,0,,22.32142857
jena-core/src/main/java/org/apache/jena/util/Metadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.428571429
jena-core/src/main/java/com/hp/hpl/jena/shared/uuid/JenaUUID.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.107142857
jena-core/src/main/java/com/hp/hpl/jena/util/FileUtils.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.107142857
jena-arq/src/main/java/org/apache/jena/atlas/lib/cache/CacheSetImpl.java,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.321428571
jena-geosparql/src/test/java/org/apache/jena/geosparql/implementation/great_circle/GreatCircleDistanceTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,,12.10714286
jena-text/src/main/java/org/apache/jena/query/text/EntityDefinition.java,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.678571429
jena-tdb/src/main/java/org/apache/jena/tdb/base/page/PageBase.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.071428571
jena-extras/jena-commonsrdf/src/test/java/org/apache/jena/commonsrdf/examples/Ex_ParseIntoCommonsRDFGraph.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.071428571
jena-fuseki2/src/main/java/org/apache/jena/fuseki/FusekiCmd.java,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.428571429
jena-jdbc/jena-jdbc-driver-remote/pom.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0.071428571
jena-arq/src/main/java/org/apache/jena/riot/system/InitRIOT.java,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.142857143
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/mgt/ActionSleep.java,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.285714286
jena-arq/src/main/java/org/apache/jena/riot/RiotWriter.java,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.107142857
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/servlets/ActionService.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,,1.25
jena-arq/src/main/java/org/apache/jena/atlas/lib/Tuple.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.071428571
jena-core/src/test/java/com/hp/hpl/jena/graph/test/TestLiteralLabelSameValueAs.java,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.535714286
jena-arq/testing/ARQ/GroupBy/agg-2.srj,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.107142857
jena-arq/src/main/java/org/apache/jena/sparql/core/Quad.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,,6.607142857
jena-jdbc/jena-jdbc-driver-tdb/pom.xml,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0.321428571
jena-arq/src/main/java/org/apache/jena/riot/system/ParserProfileStd.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,,2.714285714
jena-arq/src/main/java/com/hp/hpl/jena/sparql/expr/E_Call.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.107142857
jena-extras/jena-querybuilder/src/main/java/org/apache/jena/arq/querybuilder/handlers/SelectHandler.java,0,0,0,0,0,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.892857143
jena-arq/src/main/java/org/apache/jena/sparql/function/CastXSD_Numeric.java,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.285714286
jena-db/jena-tdb2/src/test/java/org/apache/jena/tdb2/store/TestDatasetTDB.java,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.142857143
jena-arq/src/test/resources/test.csv,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.107142857
jena-db/jena-dboe-transaction/src/main/java/org/apache/jena/dboe/transaction/txn/TransactionalComponentBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,,0.25
jena-arq/testing/ARQ/Syntax/Syntax-SPARQL-Update/manifest.ttl,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.464285714
jena-arq/src/test/java/com/hp/hpl/jena/sparql/resultset/TestResultSetFormat2.java,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.857142857
jena-db/jena-tdb2/src/main/java/org/apache/jena/tdb2/loader/base/CoLib.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,0.642857143
jena-fuseki2/jena-fuseki-ui/src/mixins/current-dataset.js,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,,3.178571429
jena-tdb/src/main/java/org/apache/jena/tdb/solver/BindingTDB.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.071428571
jena-arq/testing/RIOT/jsonld11/doc-2.jsonld11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,0.428571429
jena-extras/jena-querybuilder/src/test/java/org/apache/jena/arq/querybuilder/clauses/SelectClauseTest.java,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5
jena-core/src/test/java/org/apache/jena/reasoner/rulesys/impl/TestLPBRuleCloseBug.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,,5.678571429
jena-arq/src/main/java/org/apache/jena/riot/lang/RiotParsers.java,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,,0.607142857
jena-arq/testing/ARQ/GroupBy/count-13.srx,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.357142857
jena-fuseki2/jena-fuseki-core/src/main/webapp/js/app/templates/dataset-management.tpl,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.178571429
jena-arq/src/main/java/org/apache/jena/sparql/engine/iterator/QueryIterDistinctReduced.java,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.107142857
jena-fuseki2/jena-fuseki-main/src/test/java/org/apache/jena/fuseki/main/examples/ExtendFuseki_AddService_1.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,,0.285714286
jena-tdb/src/test/java/org/apache/jena/tdb/base/objectfile/AbstractTestObjectFile.java,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.571428571
jena-db/jena-tdb2/src/main/java/org/apache/jena/tdb2/solver/SolverRX.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,,0.642857143
jena-arq/src/main/java/com/hp/hpl/jena/sparql/algebra/op/OpBGP.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.071428571
jena-maven-tools/src/it/schemagen-integration-2/verify.bsh,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.071428571
jena-arq/src/main/java/org/apache/jena/sparql/expr/E_StrReplace.java,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5
jena-arq/testing/ARQ/Serialization/syntax-path-05.rq,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.25
jena-core/src/main/java/com/hp/hpl/jena/graph/GraphUtil.java,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.607142857
jena-arq/src/test/java/org/apache/jena/riot/out/TestNodeFmt.java,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.107142857
jena-arq/src/main/java/com/hp/hpl/jena/sparql/lang/SPARQLParserBase.java,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.17857143
jena-arq/src/main/java/com/hp/hpl/jena/sparql/algebra/optimize/TransformExpandOneOf.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.071428571
jena-arq/src/test/java/org/apache/jena/sparql/expr/TestCustomAggregates.java,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.142857143
jena-tdb/src/main/java/com/hp/hpl/jena/tdb/assembler/IndexAssembler.java,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.178571429
jena-arq/src/main/java/org/apache/jena/sparql/graph/GraphMemPlain.java,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.71428571
jena-arq/src/main/java/org/apache/jena/sparql/core/mem/PMapTripleTable.java,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.357142857
jena-extras/jena-querybuilder/src/main/java/org/apache/jena/arq/querybuilder/clauses/WhereClause.java,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,1.357142857
jena-arq/src/main/java/org/apache/jena/sparql/engine/index/IndexTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.357142857
jena-db/jena-dboe-trans-data/src/test/java/org/apache/jena/dboe/trans/bplustree/rewriter/TestBPlusTreeRewriterNonTxn.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0.071428571
jena-arq/src/test/java/org/apache/jena/riot/lang/TestPipedRDFIterators.java,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.428571429
jena-text-es/src/main/java/org/apache/jena/query/text/es/assembler/TextAssemblerES.java,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.642857143
jena-tdb/src/test/java/com/hp/hpl/jena/tdb/ConfigTest.java,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.821428571
jena-arq/src/test/java/org/apache/jena/sparql/graph/TestDatasets.java,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.285714286
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/servlets/GSP_R.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,73,0,0,0,0,0,,4.142857143
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/server/Dispatcher.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,57,0,1,0,0,0,0,70,,5.428571429
jena-arq/src/main/java/com/hp/hpl/jena/sparql/core/DatasetGraphWithLock.java,0,51,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.892857143
jena-fuseki2/jena-fuseki-core/testing/config-ds-bad-name-4.ttl,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.535714286
jena-extras/jena-querybuilder/src/test/java/org/apache/jena/arq/querybuilder/ConstructBuilderTest.java,0,0,0,0,0,162,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.107142857
jena-cmds/src/main/java/riotcmd/CmdLangParse.java,0,0,0,0,0,0,0,0,122,0,0,0,4,0,28,0,0,0,0,0,0,0,0,0,1,0,5,0,,5.714285714
jena-arq/src/main/java/org/apache/jena/atlas/csv/CSVTokenType.java,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.75
jena-arq/src/test/java/org/apache/jena/sparql/engine/iterator/AbstractTestDistinctReduced.java,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.857142857
jena-core/src/test/java/org/apache/jena/graph/test/TestNode.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,,1.357142857
jena-core/src/main/java/com/hp/hpl/jena/util/LocatorClassLoader.java,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.535714286
jena-core/src/test/resources/ontology/list1.rdf,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.75
jena-arq/src/main/java/com/hp/hpl/jena/sparql/expr/E_SHA256.java,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.142857143
jena-arq/src/main/java/org/apache/jena/riot/tokens/TokenizerFactory.java,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,,3.678571429
jena-arq/src/main/java/org/apache/jena/atlas/lib/IRILib.java,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.142857143
jena-core/src/main/java/org/apache/jena/reasoner/rulesys/impl/TopLevelTripleMatchFrame.java,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,0.357142857
jena-core/src/main/java/org/apache/jena/rdf/model/impl/RDFWriterFImpl.java,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.142857143
jena-core/src/main/java/org/apache/jena/util/PrefixMappingUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,17,0,0,0,,4.214285714
jena-arq/src/test/java/org/apache/jena/sparql/algebra/optimize/TestTransformFilters.java,0,0,0,0,0,37,51,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.285714286
jena-arq/src/test/java/org/apache/jena/sparql/core/assembler/TestInMemDatasetAssembler.java,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.85714286
jena-arq/testing/ARQ/Extra/data-count-distinct-star.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,,0.392857143
jena-permissions/src/test/java/org/apache/jena/permissions/model/SecuredModelDetailTest.java,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.428571429
jena-tdb/src/main/java/com/hp/hpl/jena/tdb/solver/SolverLib.java,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.857142857
jena-arq/src/main/java/org/apache/jena/riot/HttpOp2.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.142857143
jena-core/src/test/java/org/apache/jena/util/TestSplitIRI_TTL.java,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.928571429
jena-arq/src/main/java/org/apache/jena/sparql/graph/GraphUnionRead.java,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.321428571
jena-arq/src/main/java/com/hp/hpl/jena/sparql/expr/E_IsIRI.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.107142857
jena-sdb/DB/derby/service.properties,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.821428571
jena-sdb/src/main/java/org/apache/jena/sdb/compiler/QueryIterOpSQL.java,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.535714286
jena-security/src/main/java/org/apache/jena/security/model/impl/SecuredRDFListImpl.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.071428571
jena-arq/src/main/java/org/apache/jena/riot/RDFWriterRegistry.java,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.535714286
apache-jena/assembly-jena-zip.xml,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.25
jena-tdb/src/main/java/org/apache/jena/tdb/store/GraphNonTxnTDB.java,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.75
jena-arq/src-examples/arq/examples/riot/ExRIOT_4.java,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.214285714
jena-arq/src/main/java/org/apache/jena/riot/RDFParser.java,0,0,0,0,0,0,0,0,6,36,19,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,,2.821428571
jena-arq/src/main/java/com/hp/hpl/jena/sparql/expr/E_SHA224.java,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.142857143
apache-jena/bin/riot,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,,0.535714286
jena-tdb/testing/Assembler/tdb-graph-ref-dataset.ttl,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.142857143
jena-arq/src/main/java/com/hp/hpl/jena/sparql/resultset/CSVInput.java,0,4,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.607142857
jena-arq/src/main/java/org/apache/jena/atlas/json/io/JsonWriter.java,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.285714286
jena-arq/testing/ARQ/RDF-Star/SPARQL-Star/data4.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,,0.428571429
jena-core/src/test/java/com/hp/hpl/jena/rdf/model/test/helpers/TestingModelFactory.java,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5
jena-arq/testing/RIOT/URISchemes/ssh.ttl,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.142857143
jena-elephas/jena-elephas-io/src/test/java/org/apache/jena/hadoop/rdf/io/input/turtle/TurtleInputTest.java,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.214285714
jena-fuseki2/src/main/java/org/apache/jena/fuseki/servlets/SPARQL_Query.java,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.107142857
jena-cmds/src/main/java/tdb2/cmdline/CmdTDBGraph.java,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.071428571
jena-core/src/main/java/org/apache/jena/reasoner/rulesys/impl/SafeTripleIterator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,,4
jena-arq/testing/ARQ/Serialization/syntax-path-01.rq,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.178571429
